ID_atlet,ID_pertandingan,medali
4661,46,#6
1771,46,#7
1125,46,#7
3347,46,#7
1204,46,#7
489,46,#8
1431,46,#8
2914,46,#8
2163,46,#8
3537,46,#9
1926,46,#9
2585,46,#9
2512,47,emas
1618,47,emas
2631,47,emas
1482,47,emas
2458,47,perak
581,47,perak
3855,47,perak
4334,47,perak
2862,47,perunggu
4270,47,perunggu
2555,47,perunggu
3672,47,perunggu
1325,47,#4
767,47,#4
3592,47,#4
2607,47,#4
1740,47,#5
2259,47,#5
968,47,#5
325,47,#5
4769,47,#6
2598,47,#6
4679,47,#6
4659,47,#6
1785,47,#7
1187,47,#7
203,47,#7
3597,47,#7
3792,47,#8
2495,47,#8
693,47,#8
1556,47,#9
1201,47,#9
4321,47,#9
2516,47,#9
4529,48,emas
369,48,emas
3751,48,emas
4348,48,emas
4230,48,emas
3625,48,emas
1934,48,emas
426,48,emas
7,48,emas
1927,48,emas
424,48,emas
2082,48,emas
3365,48,emas
2060,48,perak
2103,48,perak
1953,48,perak
4068,48,perak
1792,48,perak
3687,48,perak
4329,48,perak
4606,48,perak
1964,48,perak
1793,48,perak
2226,48,perak
4049,48,perak
3734,48,perak
1370,48,perak
844,48,perunggu
3891,48,perunggu
1772,48,perunggu
4788,48,perunggu
3709,48,perunggu
4377,48,perunggu
4478,48,perunggu
4052,48,perunggu
4093,48,perunggu
3863,48,perunggu
4154,48,perunggu
4103,48,perunggu
3852,48,perunggu
1673,48,#4
558,48,#4
901,48,#4
1026,48,#4
2947,48,#4
1674,48,#4
1644,48,#4
1890,48,#4
3051,48,#4
3397,48,#4
3063,48,#4
3355,48,#4
4031,48,#5
647,48,#5
4457,48,#5
118,48,#5
1091,48,#5
3378,48,#5
1344,48,#5
362,48,#5
3768,48,#5
4326,48,#5
3283,48,#5
2559,48,#5
2038,48,#5
4153,48,#5
1839,48,#6
364,48,#6
1638,48,#6
2948,48,#6
4783,48,#6
798,48,#6
2078,48,#6
1715,48,#6
1716,48,#6
4330,48,#6
1470,48,#6
3379,48,#6
4032,48,#6
2031,48,#7
4441,48,#7
1496,48,#7
3039,48,#7
85,48,#7
3969,48,#7
4424,48,#7
1467,48,#7
3028,48,#7
3973,48,#7
2687,48,#7
2856,48,#7
3835,48,#7
3975,48,#7
4,48,#8
2792,48,#8
3554,48,#8
3006,48,#8
2859,48,#8
2346,48,#8
3321,48,#8
2800,48,#8
4233,48,#8
2755,48,#8
3648,48,#8
2675,48,#8
3685,48,#8
43,48,#8
2056,48,#9
2464,48,#9
1477,48,#9
4577,48,#9
658,48,#9
2344,48,#9
438,48,#9
1675,48,#9
3939,48,#9
3496,48,#9
3604,48,#9
835,48,#9
1005,48,#9
4528,48,#10
121,48,#10
608,48,#10
3286,48,#10
4437,48,#10
4311,48,#10
2461,48,#10
3374,48,#10
1320,48,#10
3614,48,#10
4237,48,#10
4510,48,#10
1887,48,#11
4513,48,#11
4442,48,#11
2128,48,#11
542,48,#11
1022,48,#11
3013,48,#11
1348,48,#11
1584,48,#11
526,48,#11
1744,48,#11
2126,48,#11
2384,48,#11
956,48,#11
4275,48,#12
2371,48,#12
4112,48,#12
2180,48,#12
2116,48,#12
3241,48,#12
2372,48,#12
4725,48,#12
2298,48,#12
4286,48,#12
4738,48,#12
4727,48,#12
4274,48,#12
3818,49,emas
2091,49,emas
4205,49,emas
2811,49,emas
3994,49,emas
3152,49,emas
4490,49,emas
2774,49,emas
1923,49,emas
4350,49,emas
3689,49,emas
159,49,emas
731,49,perak
3529,49,perak
267,49,perak
484,49,perak
825,49,perak
776,49,perak
1386,49,perak
712,49,perak
2408,49,perak
1331,49,perak
3683,49,perak
2347,49,perak
451,49,perunggu
1764,49,perunggu
2288,49,perunggu
3937,49,perunggu
174,49,perunggu
2509,49,perunggu
3359,49,perunggu
183,49,perunggu
158,49,perunggu
4218,49,perunggu
3997,49,perunggu
2413,49,perunggu
598,49,#4
4089,49,#4
1330,49,#4
1061,49,#4
4319,49,#4
4010,49,#4
789,49,#4
2214,49,#4
4376,49,#4
1811,49,#4
662,49,#4
2748,49,#4
